,id ,Category,marker_icon,workplace_type,experience_level,city,type,from,to,currency
1691,flyr-backend-engineer-etl,Backend,python,partly_remote,mid,Kraków,permanent,17000.0,29000.0,pln
1692,worldsensing-software-engineer,Backend,python,remote,mid,Katowice,permanent,,,
1693,bolt-software-engineer-wroclaw,Backend,net,remote,senior,Wrocław,b2b,20000.0,30000.0,pln
1694,bolt-software-engineer-wroclaw,Backend,net,remote,senior,Wrocław,permanent,18000.0,25000.0,pln
1695,wunderman-thompson-technology-software-engineer-poznan,Backend,java,remote,mid,Poznań,b2b,9000.0,15000.0,pln
1696,wunderman-thompson-technology-software-engineer-poznan,Backend,java,remote,mid,Poznań,permanent,8000.0,14000.0,pln
1697,flyr-backend-engineer-8b82139a-71a9-4fbf-92cf-bf41d2957d5a,Backend,python,partly_remote,mid,Kraków,b2b,17000.0,24500.0,pln
1698,flyr-backend-engineer-8b82139a-71a9-4fbf-92cf-bf41d2957d5a,Backend,python,partly_remote,mid,Kraków,permanent,17000.0,24500.0,pln
1699,ocado-technology-software-engineer-intern,Backend,java,partly_remote,junior,Wrocław,mandate_contract,8000.0,8000.0,pln
1700,capco-poland-backend-software-engineer-java,Backend,java,remote,mid,Warszawa,b2b,20000.0,25000.0,pln
1701,ragnarson-software-engineer-ruby-on-rails,Backend,ruby,remote,mid,Łódź,b2b,11000.0,16000.0,pln
1702,daange-limited-backend-developer-node-js,Backend,javascript,remote,mid,Larnaca,b2b,,,
1703,duffel-backend-software-engineer,Backend,other,remote,mid,London,permanent,5000.0,8300.0,gbp
1704,tahora-backend-developer,Backend,javascript,remote,senior,Londyn,permanent,5833.0,8333.0,usd
1705,catch-software-engineer-full-stack,Backend,javascript,remote,mid,New York,permanent,10833.0,15833.0,usd
1706,primetrix-backend-developer,Backend,python,remote,mid,Wrocław,b2b,17500.0,22500.0,pln
1707,onlinedoctor-software-engineer,Backend,javascript,remote,senior,Zürich,permanent,8330.0,9583.0,chf
1708,teleport-back-end-engineer-windows,Backend,go,remote,senior,Warszawa,permanent,22500.0,45000.0,pln
1709,teleport-back-end-engineer,Backend,go,remote,senior,Warszawa,permanent,22500.0,45000.0,pln
1710,avsystem-software-engineer-internship,Backend,java,office,junior,Kraków,permanent,7000.0,9000.0,pln
1711,symulator-biznesu-backend-developer,Backend,php,partly_remote,mid,Gdańsk,b2b,10000.0,14000.0,pln
1712,sapiency-back-end-developer-krakow,Backend,java,remote,junior,Kraków,permanent,,,
1713,sapiency-back-end-developer-krakow,Backend,java,remote,junior,Kraków,b2b,,,
1714,vivid-games-backend-java-developer,Backend,java,remote,junior,Bydgoszcz,permanent,6000.0,9000.0,pln
1715,vivid-games-backend-java-developer,Backend,java,remote,junior,Bydgoszcz,b2b,7000.0,9000.0,pln
1716,iomob-technologies-software-engineer-backend-golang,Backend,go,remote,mid,Barcelona,permanent,3300.0,5000.0,eur
1717,backbone-one-backend-developer-m-w-d,Backend,net,partly_remote,mid,Wien,permanent,2700.0,4000.0,eur
1718,doit-software-backend-developer-architect,Backend,architecture,remote,mid,Gliwice,b2b,13500.0,22000.0,pln
1719,doit-software-backend-developer-architect,Backend,architecture,remote,mid,Gliwice,permanent,10300.0,18000.0,pln
1720,ligo-headhunters-software-engineer-focus-on-go-php,Backend,architecture,remote,mid,Kraków,b2b,10000.0,18000.0,pln
1721,ligo-headhunters-software-engineer-focus-on-go-php,Backend,architecture,remote,mid,Kraków,permanent,8000.0,14000.0,pln
1722,mobalytics-backend-engineer-go,Backend,go,remote,mid,Santa Monica,b2b,4000.0,6000.0,usd
1723,devbridge-software-engineer-net,Backend,net,remote,mid,Warszawa,b2b,14400.0,24000.0,pln
1724,devbridge-software-engineer-net,Backend,net,remote,mid,Warszawa,permanent,13000.0,20000.0,pln
1725,concise-software-backend-web-developer-node-js-krakow,Backend,javascript,remote,mid,Kraków,b2b,13000.0,25000.0,pln
1726,concise-software-backend-web-developer-node-js-bialystok,Backend,javascript,remote,mid,Białystok,b2b,13000.0,25000.0,pln
1727,allegro-software-engineer-java-kotlin-9ebf7672-0598-42a8-a426-122ee3a7eb73,Backend,java,partly_remote,mid,Wrocław,permanent,12500.0,17000.0,pln
1728,allegro-software-engineer-java-kotlin-839a86a3-709d-4199-9db9-abeab6834d34,Backend,java,partly_remote,mid,Gdańsk,permanent,12500.0,17000.0,pln
1729,allegro-software-engineer-java-kotlin-38e428dd-c5f4-4765-a14d-fb90fd50b8aa,Backend,java,partly_remote,mid,Katowice,permanent,12500.0,17000.0,pln
1730,allegro-software-engineer-java-kotlin-bb70010a-636f-42bd-b547-02b1ffdc6573,Backend,java,partly_remote,mid,Łódź,permanent,12500.0,17000.0,pln
1731,allegro-software-engineer-java-kotlin-f94d5125-0eaa-4b5c-835d-c0b1c4d13e18,Backend,java,partly_remote,mid,Lublin,permanent,12500.0,17000.0,pln
1732,allegro-software-engineer-java-kotlin-ddb1abc7-23e1-4721-84e0-fb7f6ed3d752,Backend,java,partly_remote,mid,Poznań,permanent,12500.0,17000.0,pln
1733,allegro-software-engineer-java-kotlin-c8cf949b-7d86-4734-9174-7994da025202,Backend,java,partly_remote,mid,Kraków,permanent,12500.0,17000.0,pln
1734,allegro-software-engineer-java-kotlin-c6cc0ef4-9d25-4c07-a4cc-5e6b71f44785,Backend,java,partly_remote,mid,Toruń,permanent,12500.0,17000.0,pln
1735,smartbear-backend-fullstack-engineer-6752c064-c90d-4815-aa30-64dc9ac9bf9e,Backend,java,remote,mid,Kraków,b2b,14000.0,19000.0,pln
1736,smartbear-backend-fullstack-engineer-6752c064-c90d-4815-aa30-64dc9ac9bf9e,Backend,java,remote,mid,Kraków,permanent,12000.0,17000.0,pln
1737,smartbear-backend-fullstack-engineer-3b06708e-aca9-42d5-a7e8-e08c10a8f06b,Backend,java,remote,mid,Poznań,b2b,14000.0,19000.0,pln
1738,smartbear-backend-fullstack-engineer-3b06708e-aca9-42d5-a7e8-e08c10a8f06b,Backend,java,remote,mid,Poznań,permanent,12000.0,17000.0,pln
1739,smartbear-back-end-software-engineer-poznan,Backend,java,remote,mid,Poznań,b2b,14000.0,19000.0,pln
1740,smartbear-back-end-software-engineer-poznan,Backend,java,remote,mid,Poznań,permanent,12000.0,17000.0,pln
1741,smartbear-back-end-software-engineer-krakow,Backend,java,remote,mid,Kraków,b2b,14000.0,19000.0,pln
1742,smartbear-back-end-software-engineer-krakow,Backend,java,remote,mid,Kraków,permanent,12000.0,17000.0,pln
1743,tink-software-engineer-gdynia,Backend,java,remote,mid,Gdynia,b2b,16000.0,28000.0,pln
1744,tink-software-engineer-gdynia,Backend,java,remote,mid,Gdynia,permanent,12000.0,24000.0,pln
1745,roche-back-end-java-engineer-poznan,Backend,java,remote,senior,Poznań,permanent,14000.0,18000.0,pln
1746,allegro-software-engineer-net-allegro-pay-3414d564-20e6-445a-8c0a-4fdeedde5ba5,Backend,net,partly_remote,mid,Kraków,permanent,12500.0,17000.0,pln
1747,allegro-software-engineer-net-allegro-pay-poznan,Backend,net,partly_remote,mid,Poznań,permanent,12500.0,17000.0,pln
1748,stonex-poland-software-engineer-in-test-regular-wroclaw,Backend,testing,remote,mid,Wrocław,permanent,,,
1749,stonex-poland-software-engineer-in-test-regular-wroclaw,Backend,testing,remote,mid,Wrocław,b2b,,,
1750,allegro-software-engineer-python-pto-torun,Backend,python,partly_remote,mid,Toruń,permanent,12500.0,17000.0,pln
1751,allegro-software-engineer-python-pto-krakow,Backend,python,partly_remote,mid,Kraków,permanent,12500.0,17000.0,pln
1752,allegro-software-engineer-python-pto-poznan,Backend,python,partly_remote,mid,Poznań,permanent,12500.0,17000.0,pln
1753,allegro-software-engineer-python-pto-lodz,Backend,python,partly_remote,mid,Łódź,permanent,12500.0,17000.0,pln
1754,allegro-software-engineer-python-pto-lublin,Backend,python,partly_remote,mid,Lublin,permanent,12500.0,17000.0,pln
1755,allegro-software-engineer-python-pto-katowice,Backend,python,partly_remote,mid,Katowice,permanent,12500.0,17000.0,pln
1756,allegro-software-engineer-python-pto-gdansk,Backend,python,partly_remote,mid,Gdańsk,permanent,12500.0,17000.0,pln
1757,allegro-software-engineer-python-pto-wroclaw,Backend,python,partly_remote,mid,Wrocław,permanent,12500.0,17000.0,pln
1758,stonex-poland-software-engineer-in-test-regular-poznan,Backend,testing,remote,mid,Poznań,permanent,,,
1759,stonex-poland-software-engineer-in-test-regular-poznan,Backend,testing,remote,mid,Poznań,b2b,,,
1760,showpad-software-engineer-backend-warszawa,Backend,python,remote,mid,Warszawa,b2b,9000.0,17000.0,pln
1761,andersen-back-end-developer-node-js-warszawa,Backend,javascript,remote,senior,Warszawa,b2b,15000.0,23000.0,pln
1762,andersen-back-end-developer-node-js-warszawa,Backend,javascript,remote,senior,Warszawa,permanent,12000.0,19000.0,pln
1763,stonex-poland-software-engineer-net-warszawa,Backend,net,partly_remote,mid,Warszawa,permanent,,,
1764,stonex-poland-software-engineer-net-warszawa,Backend,net,partly_remote,mid,Warszawa,b2b,,,
1765,voicelab-backend-developer-warszawa,Backend,go,remote,mid,Warszawa,permanent,13000.0,20000.0,pln
1766,voicelab-backend-developer-warszawa,Backend,go,remote,mid,Warszawa,b2b,13000.0,19994.0,pln
1767,voicelab-backend-developer-wroclaw,Backend,go,remote,mid,Wrocław,permanent,13000.0,20000.0,pln
1768,voicelab-backend-developer-wroclaw,Backend,go,remote,mid,Wrocław,b2b,13000.0,19994.0,pln
1769,voicelab-backend-developer-krakow,Backend,go,remote,mid,Kraków,permanent,13000.0,20000.0,pln
1770,voicelab-backend-developer-krakow,Backend,go,remote,mid,Kraków,b2b,13000.0,19994.0,pln
1771,stonex-poland-software-engineer-in-test-regular-gdansk,Backend,testing,remote,mid,Gdańsk,permanent,,,
1772,stonex-poland-software-engineer-in-test-regular-gdansk,Backend,testing,remote,mid,Gdańsk,b2b,,,
1773,stonex-poland-software-engineer-net-katowice,Backend,net,partly_remote,mid,Katowice,permanent,,,
1774,stonex-poland-software-engineer-net-katowice,Backend,net,partly_remote,mid,Katowice,b2b,,,
1775,stonex-poland-software-engineer-net-wroclaw,Backend,net,partly_remote,mid,Wrocław,permanent,,,
1776,stonex-poland-software-engineer-net-wroclaw,Backend,net,partly_remote,mid,Wrocław,b2b,,,
1777,andersen-back-end-developer-node-js-gdynia,Backend,javascript,remote,senior,Gdynia,b2b,15000.0,23000.0,pln
1778,andersen-back-end-developer-node-js-gdynia,Backend,javascript,remote,senior,Gdynia,permanent,12000.0,19000.0,pln
1779,nethone-software-engineer-with-objective-c-berlin,Backend,mobile,remote,mid,Berlin,b2b,12000.0,20000.0,pln
1780,nethone-software-engineer-with-objective-c-berlin,Backend,mobile,remote,mid,Berlin,permanent,12000.0,20000.0,pln
1781,nethone-software-engineer-with-objective-c-paryz,Backend,mobile,remote,mid,Paryż,b2b,12000.0,20000.0,pln
1782,nethone-software-engineer-with-objective-c-paryz,Backend,mobile,remote,mid,Paryż,permanent,12000.0,20000.0,pln
1783,qurate-retail-group-software-engineering-manager-zielona-gora,Backend,pm,remote,senior,Zielona Góra,permanent,22000.0,30000.0,pln
1784,wp-engine-software-engineer-gdansk,Backend,javascript,remote,mid,Gdańsk,permanent,,,
1785,nethone-software-engineer-with-objective-c-sydney,Backend,mobile,remote,mid,Sydney,b2b,12000.0,20000.0,pln
1786,nethone-software-engineer-with-objective-c-sydney,Backend,mobile,remote,mid,Sydney,permanent,12000.0,20000.0,pln
1787,nethone-software-engineer-with-objective-c-zurych,Backend,mobile,remote,mid,Zurych,b2b,12000.0,20000.0,pln
1788,nethone-software-engineer-with-objective-c-zurych,Backend,mobile,remote,mid,Zurych,permanent,12000.0,20000.0,pln
1789,redd-ai-backend-developer-cloud-engineer-dataops-gdansk,Backend,devops,remote,mid,Wrocław,permanent,15000.0,16500.0,pln
1790,redd-ai-backend-developer-cloud-engineer-dataops-krakow,Backend,devops,remote,mid,Kraków,permanent,15000.0,16500.0,pln
1791,wp-engine-software-engineer-warszawa,Backend,javascript,remote,mid,Warszawa,permanent,,,
1792,shares-backend-developer-poznan,Backend,javascript,remote,senior,Poznań,b2b,4500.0,8000.0,eur
1793,nethone-software-engineer-with-objective-c-londyn,Backend,mobile,remote,mid,Londyn,permanent,12000.0,20000.0,pln
1794,nethone-software-engineer-with-objective-c-londyn,Backend,mobile,remote,mid,Londyn,b2b,12000.0,20000.0,pln
1795,mad-mountain-backend-developer-gdansk,Backend,php,remote,mid,Gdańsk,b2b,8000.0,14000.0,pln
1796,kalepa-backend-software-engineer-gdansk,Backend,python,remote,mid,Gdańsk,b2b,7000.0,9000.0,usd
1797,kalepa-backend-software-engineer-wroclaw,Backend,python,remote,mid,Wrocław,b2b,7000.0,9000.0,usd
1798,insart-llc-software-engineer-java-warszawa,Backend,java,remote,senior,Warszawa,b2b,3000.0,5650.0,usd
1799,insart-llc-software-engineer-java-warszawa,Backend,java,remote,senior,Warszawa,permanent,4000.0,5000.0,usd
1800,affirm-software-engineer-backend-krakow,Backend,python,remote,mid,Kraków,permanent,13000.0,16000.0,pln
1801,joynext-software-developer-opole,Backend,net,partly_remote,mid,Oborniki Śląskie,permanent,,,
1802,joynext-software-developer-wroclaw,Backend,net,partly_remote,mid,Wrocław,permanent,,,
1803,fujitsu-technology-solutions-sp-z-o-o-software-developer-with-c-c-and-python,Backend,c,remote,mid,Warszawa,permanent,,,
1804,fujitsu-technology-solutions-sp-z-o-o-software-developer-with-c-c-and-python-lodz,Backend,c,remote,mid,Łódź,permanent,,,
1805,team-up-backend-java-developer-krakow,Backend,java,remote,mid,Kraków,b2b,18000.0,28500.0,pln
1806,team-up-backend-java-developer-krakow,Backend,java,remote,mid,Kraków,permanent,16000.0,27000.0,pln
1807,nethone-software-engineer-with-objective-c-oslo,Backend,mobile,remote,mid,Oslo,b2b,12000.0,20000.0,pln
1808,nethone-software-engineer-with-objective-c-oslo,Backend,mobile,remote,mid,Oslo,permanent,12000.0,20000.0,pln
1809,macrix-technology-group-backend-net-developer-gdansk,Backend,net,remote,mid,Gdańsk,b2b,10500.0,15000.0,pln
1810,macrix-technology-group-backend-net-developer-gdansk,Backend,net,remote,mid,Gdańsk,permanent,8500.0,11500.0,pln
1811,nethone-software-engineer-with-objective-c-krakow,Backend,mobile,remote,mid,Kraków,b2b,12000.0,20000.0,pln
1812,nethone-software-engineer-with-objective-c-krakow,Backend,mobile,remote,mid,Kraków,permanent,12000.0,20000.0,pln
1813,aterian-software-engineer-gdansk,Backend,php,remote,mid,Gdańsk,b2b,10000.0,16000.0,pln
1814,aterian-software-engineer-warszawa,Backend,php,remote,mid,Warszawa,b2b,10000.0,16000.0,pln
1815,skyrocket-ventures-backend-software-engineer-san-francisco,Backend,javascript,remote,senior,San Francisco,permanent,12500.0,20833.0,usd
1816,neti-software-engineer-node-js-krakow,Backend,javascript,remote,mid,Kraków,b2b,10000.0,20000.0,pln
1817,nethone-software-engineer-with-objective-c-amsterdam,Backend,mobile,remote,mid,Amsterdam,b2b,12000.0,20000.0,pln
1818,nethone-software-engineer-with-objective-c-amsterdam,Backend,mobile,remote,mid,Amsterdam,permanent,12000.0,20000.0,pln
1819,nethone-software-engineer-with-objective-c-poznan,Backend,mobile,remote,mid,Poznań,b2b,12000.0,20000.0,pln
1820,nethone-software-engineer-with-objective-c-poznan,Backend,mobile,remote,mid,Poznań,permanent,12000.0,20000.0,pln
1821,appunite-backend-engineer-warszawa,Backend,other,remote,mid,Warszawa,b2b,11000.0,18000.0,pln
1822,appunite-backend-engineer-krakow,Backend,other,remote,mid,Kraków,b2b,11000.0,18000.0,pln
1823,qurate-retail-group-software-engineering-manager-torun,Backend,pm,remote,senior,Toruń,permanent,22000.0,30000.0,pln
1824,qurate-retail-group-software-engineering-manager-szczecin,Backend,pm,remote,senior,Szczecin,permanent,22000.0,30000.0,pln
1825,qurate-retail-group-software-engineering-manager-rzeszow,Backend,pm,remote,senior,Rzeszów,permanent,22000.0,30000.0,pln
1826,qurate-retail-group-software-engineering-manager-opole,Backend,pm,remote,senior,Opole,permanent,22000.0,30000.0,pln
1827,qurate-retail-group-software-engineering-manager-lodz,Backend,pm,remote,senior,Łódź,permanent,22000.0,30000.0,pln
1828,qurate-retail-group-software-engineering-manager-olsztyn,Backend,pm,remote,senior,Olsztyn,permanent,22000.0,30000.0,pln
1829,qurate-retail-group-software-engineering-manager-lublin,Backend,pm,remote,senior,Lublin,permanent,22000.0,30000.0,pln
1830,qurate-retail-group-software-engineering-manager-kielce,Backend,pm,remote,senior,Kielce,permanent,22000.0,30000.0,pln
1831,qurate-retail-group-software-engineering-manager-czestochowa,Backend,pm,remote,senior,Częstochowa,permanent,22000.0,30000.0,pln
1832,qurate-retail-group-software-engineering-manager-bydgoszcz,Backend,pm,remote,senior,Bydgoszcz,permanent,22000.0,30000.0,pln
1833,qurate-retail-group-software-engineering-manager-bielsko-biala,Backend,pm,remote,senior,Bielsko-Biała,permanent,22000.0,30000.0,pln
1834,qurate-retail-group-software-engineering-manager-bialystok,Backend,pm,remote,senior,Białystok,permanent,22000.0,30000.0,pln
1835,qurate-retail-group-software-engineering-manager-katowice,Backend,pm,remote,senior,Katowice,permanent,22000.0,30000.0,pln
1836,qurate-retail-group-software-engineering-manager-gdansk,Backend,pm,remote,senior,Gdańsk,permanent,22000.0,30000.0,pln
1837,qurate-retail-group-software-engineering-manager-poznan,Backend,pm,remote,senior,Poznań,permanent,22000.0,30000.0,pln
1838,qurate-retail-group-software-engineering-manager-wroclaw,Backend,pm,remote,senior,Wrocław,permanent,22000.0,30000.0,pln
1839,stonly-backend-developer-node-js-wroclaw,Backend,javascript,partly_remote,mid,Wrocław,b2b,12000.0,19000.0,pln
1840,stonly-backend-developer-node-js-katowice,Backend,javascript,partly_remote,mid,Katowice,b2b,12000.0,19000.0,pln
1841,cbre-business-services-organisation-software-engineering-lead-katowice,Backend,net,remote,senior,Katowice,b2b,22000.0,27000.0,pln
1842,cbre-business-services-organisation-software-engineering-lead-katowice,Backend,net,remote,senior,Katowice,permanent,16000.0,19000.0,pln
1843,cbre-business-services-organisation-software-engineering-lead-gdansk,Backend,net,remote,senior,Gdańsk,b2b,22000.0,27000.0,pln
1844,cbre-business-services-organisation-software-engineering-lead-gdansk,Backend,net,remote,senior,Gdańsk,permanent,16000.0,19000.0,pln
1845,cbre-business-services-organisation-software-engineering-lead-poznan,Backend,net,remote,senior,Poznań,b2b,22000.0,27000.0,pln
1846,cbre-business-services-organisation-software-engineering-lead-poznan,Backend,net,remote,senior,Poznań,permanent,16000.0,19000.0,pln
1847,cbre-business-services-organisation-software-engineering-lead-wroclaw,Backend,net,remote,senior,Wrocław,b2b,22000.0,27000.0,pln
1848,cbre-business-services-organisation-software-engineering-lead-wroclaw,Backend,net,remote,senior,Wrocław,permanent,16000.0,19000.0,pln
1849,cbre-business-services-organisation-software-engineering-lead-torun,Backend,net,remote,senior,Toruń,b2b,22000.0,27000.0,pln
1850,cbre-business-services-organisation-software-engineering-lead-torun,Backend,net,remote,senior,Toruń,permanent,16000.0,19000.0,pln
1851,cbre-business-services-organisation-software-engineering-lead-krakow,Backend,net,remote,senior,Kraków,b2b,22000.0,27000.0,pln
